,smiles,Standard Value
21,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(F)ccc5c4OCO5)ncnc3c2)CC1,4.439332693830263
22,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,5.229937685907934
23,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.7323937598229686
24,CC(=O)N1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,3.792391689498254
25,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,5.169968173996892
26,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,3.929418925714293
27,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,3.792391689498254
28,CC(=O)NC1CCN(C(=O)CN2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)C1,5.030194785356751
29,CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,5.07990446766672
30,CC(=O)N[C@@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,3.9395192526186182
31,CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,4.12057393120585
32,CC(=O)Nc1ccc(-c2ccccc2)cc1,4.899820502427096
33,CC(=O)Nc1ccc(Br)cc1,5.920018916028915
34,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,5.800029359244134
35,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,3.633468455579586
36,CC(=O)Nc1ccc2nc(-c3cccc(F)c3)cc(O)c2c1,4.389166084364533
37,CC(=O)Nc1nc(-c2ccc(Br)s2)cs1,3.342422680822206
38,CC(=O)Nc1nc(-c2ccccc2)ns1,5.260071387985075
39,CC(=O)Nc1nc(-c2cccs2)cs1,5.0
40,CC(=O)Nc1nc2c(s1)C(=O)NCCC2,6.130011949671904
41,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,3.6020599913279625
42,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.570542939881897
43,CC(=O)c1ccc2[nH]c(-c3cccnc3)cc(=O)c2c1,5.100025730107863
44,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,4.670245853074124
45,CC(=O)n1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,3.322219294733919
46,CC(C(=O)N1CCc2ccccc2C1)N1C(=O)c2ccccc2C1=O,5.109915863023793
47,CC(C)(C(=O)Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,5.299942900022767
48,CC(C)(C)C(O)C(Cc1ccccc1Cl)n1cncn1,5.599992177584098
49,CC(C)(C)CNCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,2.6989700043360187
50,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,5.759969857554308
51,CC(C)(C)Cn1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,2.0
52,CC(C)(C)NC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,5.63002085111341
53,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.559906625036112
54,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,5.929980590515514
55,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,4.800029359244134
56,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,3.8195439355418688
57,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,4.729974285699556
58,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,5.43007505555194
59,CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,4.790285164033242
60,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc1ccc(Br)cc1,4.369215857410143
61,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.0
62,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.6720978579357175
63,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,4.060697840353612
64,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)C(C)(C)C1,3.230448921378274
65,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.505149978319906
66,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,4.350248018334163
67,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,4.510545010206612
68,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3F)cn2)CC1,3.707570176097936
69,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,3.838849090737255
70,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.851258348719076
71,CC(C)(C)[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,4.869818207979328
72,CC(C)(C)c1cc(=O)n(-c2ccccc2)[nH]1,5.84997191232885
73,CC(C)(C)c1cc2nc3c(c(O)n2n1)CN(Cc1ccccc1)C3=O,4.399673721481038
74,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.7323937598229686
75,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,5.449940988773338
76,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,4.759667844689631
77,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,5.660011221289331
78,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,2.9542425094393248
79,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,2.845098040014257
80,CC(C)C(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)c(C(=O)c2ccccc2)cn3Cc2c(F)cccc2F)cc1,3.832508912706236
81,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,4.949877704036875
82,CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c1ccc(C#N)cc1,4.301029995663981
83,CC(C)CC(C(=O)NCC(=O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,3.0791812460476247
84,CC(C)CCn1c(Cn2c(=O)n(C3CC3)c(=O)c3ccccc32)nc2cc(CN)ccc21,4.850033257689769
85,CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,4.850033257689769
86,CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.544068044350276
87,CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,5.279894980011638
88,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,4.230448921378274
89,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N,3.6020599913279625
90,CC(C)Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1O,3.204119982655925
91,CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3ccncc3)n(Cc3cccc4ccccc34)nc21,4.110589710299249
92,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N(C)C)c(Cc3ccccc3C(F)(F)F)sc21,4.480006942957151
93,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,4.620136054973758
94,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,5.73996769675951
95,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,5.940018155007663
96,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,2.3010299956639813
97,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,3.361727836017593
98,CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,3.0
99,CC(C)Cn1c2ccccc2c2cc(C(=O)O)ccc21,5.340047317661393
100,CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,4.850033257689769
101,CC(C)Cn1cnc2c(N)nc3ccccc3c21,4.800029359244134
102,CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,3.6989700043360183
103,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,6.130011949671904
104,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,6.049992856920142
105,CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,4.589949601325708
106,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,2.9542425094393248
107,CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,3.322219294733919
108,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,4.57978359661681
109,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.6020599913279625
110,CC(C)Oc1cc(OCC2CCCC2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.65991620006985
111,CC(C)Oc1cc(OCCC2CCCC2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,3.4471580313422194
112,CC(C)Oc1cc(OCCCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.260071387985075
113,CC(C)Oc1cc(OCCN2CCOCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,3.643452676486187
114,CC(C)Oc1cc(OCCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.459392487759231
115,CC(C)Oc1cc(OCCc2ccncc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,6.029992175377847
116,CC(C)Oc1cc(OCCc2ccsc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.5301996982030825
117,CC(C)Oc1cc(OCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.0
118,CC(C)Oc1cc(OCc2ccccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.790285164033242
119,CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,3.959041392321093
120,CC(C)Oc1cc(O[C@@H](C)c2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.949877704036875
121,CC(C)Oc1cc(O[C@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,3.929418925714293
122,CC(C)Oc1cc(O[C@H](C)c2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,5.049992856920142
123,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,3.716003343634799
124,CC(C)Oc1cc(Oc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,5.159867847092567
125,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,3.4471580313422194
126,CC(C)Oc1cccc(NC(=O)c2ccc3cc(C(=N)N)ccc3c2)c1,4.810232517995084
127,CC(C)S(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,3.1760912590556813
128,CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,5.35005409357903
129,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,4.9698816437465
130,CC(C)c1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,4.680335513414564
131,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,4.920123326290724
132,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,3.7323937598229686
133,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,5.729974285699556
134,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,5.269979676645324
135,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,4.079181246047625
136,CC(C)n1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,4.369215857410143
137,CC(C)n1c2ccc(F)cc2c2cc(NC(=O)N3CCOCC3)ccc21,4.540329474790874
138,CC(C)n1c2ccccc2c2c(F)c(NC(=O)N3CCOCC3)c(F)cc21,3.662757831681574
139,CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,3.57978359661681
140,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,5.3600250891893975
141,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.260071387985075
142,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,4.980003371583746
143,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,5.3600250891893975
144,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,4.9898945637187735
145,CC(Nc1ncnc2ccccc12)c1ccccc1,5.089905111439398
146,CC(O)(C(=O)Nc1ccc2c(c1)-c1ccccc1S2(=O)=O)C(F)(F)F,3.880813592280792
147,CC(O)(C(=O)c1ccccc1)c1ccccc1,5.830010935936118
148,CC(c1cc2ccccc2s1)N(O)C(N)=O,5.639984248041588
149,CC(c1ccccc1)n1cnc2ccccc2c1=O,5.6699673699085045
150,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,3.0
151,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,3.5185139398778875
152,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(N2CCOCC2)c1,3.4771212547196626
153,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccncc1,4.640481436970422
154,CC1(C)C=Cc2c(O)nc3ccccc3c2O1,4.829946695941636
155,CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1,5.400019635065158
156,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,4.650307523131937
157,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,5.569958818096594
158,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,5.369957607346053
159,CC1(C)Oc2ncnc(N)c2N=C1c1ccc(C23CC4CC(CC(CC(=O)O)(C4)C2)C3)cc1,4.899820502427096
160,CC1(C)Oc2ncnc(N)c2N=C1c1ccc(C23CCC(C(=O)O)(CC2)CC3)cc1,3.505149978319906
161,CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,5.070037866607756
162,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,4.8401060944567575
163,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,4.559906625036112
164,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,3.707570176097936
165,CC1(c2c(C(=O)NC3C4CC5CC(C4)CC3C5)cnn2-c2ccc(C(=O)O)cc2)CC1,5.820004306808318
166,CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,5.610021024664145
167,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,4.60959440922522
168,CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,4.60959440922522
169,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,5.889973638403996
170,CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,6.080012847107928
171,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,5.1801258751640535
172,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,4.399673721481038
173,CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,5.400019635065158
174,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,4.65991620006985
175,CCC(=O)Nc1c(C#N)c2nc3ccccc3nc2n1-c1ccccc1C,4.130333768495007
176,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.3010299956639813
177,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.397940008672037
178,CCC(C)(C)NC(=O)Cc1ccc(C)cc1,5.380030247967831
179,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,4.980003371583746
180,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,5.240049772112648
181,CCC(O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,3.690196080028514
182,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,3.812913356642856
183,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.950023906523327
184,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,6.090011024007147
185,CCCCCCCCc1ccc(NC(=O)[C@H]2NCC[C@@H]2O)cc1,3.838849090737255
186,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,6.159988050381987
187,CCCCNc1nc(N)c2[nH]c(=O)n(Cc3ccc(OCCN(C)C)nc3)c2n1,5.610021024664145
188,CCCCOc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1,3.204119982655925
189,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1,6.029992175377847
190,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,3.255272505103306
191,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,6.149988456491476
192,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21,4.929929560084588
193,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,4.17897694729317
194,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,5.049992856920142
195,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,3.763427993562937
196,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,2.3010299956639813
197,CCCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,5.830010935936118
198,CCCNc1nc2ccccc2c(=O)[nH]1,5.729974285699556
199,CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,5.73996769675951
200,CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,5.139879086401237
201,CCCSc1c(C(=O)NC2CCCCC2)cnn1C,6.090011024007147
202,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.204119982655925
203,CCCSc1nc(N2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,5.489958479424835
204,CCCSc1nc(N2CCC[C@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,5.240049772112648
205,CCCSc1nc(N2CCOCC2)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,5.679972694277419
206,CCCSc1nc(NC)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,4.670245853074124
207,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.959041392321093
208,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,3.041392685158225
209,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,3.0
210,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,5.73996769675951
211,CCCSc1nc2ccc(NC(=O)CCNC(=O)NCCOc3ccc(CC(C(=O)O)C(=O)O)cc3)cc2s1,6.159988050381987
212,CCCSc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1,4.9698816437465
213,CCCSc1ncccc1C(=O)N(C)C1CCCCC1,5.980003371583746
214,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,4.780317312140151
215,CCCSc1ncccc1C(=O)NC1CCCCC1,4.910090545594068
216,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,4.290034611362518
217,CCCc1c(C(=O)Nc2ccc(F)cc2C)cnn1-c1ccccc1,3.4913616938342726
218,CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,5.310055737750892
219,CCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1,3.431363764158988
220,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,4.301029995663981
221,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.8401060944567575
222,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,5.9599948383284165
223,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C(C)=O)CC2)CC1,6.180011119057718
