,Molecule ChEMBL ID,Smiles,Standard Value
394,CHEMBL2031164,O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,5.510008512940234
395,CHEMBL1194325,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,5.529943401658669
405,CHEMBL1643200,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,5.539953841656397
406,CHEMBL396743,Cc1cc(C)c(C(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C(=O)OCc3ccccc3)C2)C(=O)O)c(C)c1,5.589949601325708
409,CHEMBL566277,CCSc1nc2c(N)ncnc2[nH]1,5.639984248041588
410,CHEMBL362902,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,5.690018780788695
411,CHEMBL130008,O=C(O)c1cc2c(F)cccc2n1Cc1ccc(Cl)c(Cl)c1,5.719993826367604
412,CHEMBL130936,O=C(O)c1cc2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)c(Cl)c1,5.73996769675951
444,CHEMBL117563,Cc1cccc2c3cc(NC(=O)N4CCOCC4)ccc3n(C(C)C)c12,3.7075701760979363
454,CHEMBL1179325,CN(C)CCSc1nc2ccc(Br)cc2cc1-c1ccccc1,3.9777236052888476
473,CHEMBL100391,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,4.589949601325708
474,CHEMBL194499,CC(C)Oc1cc(OCC2CCCC2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,4.65991620006985
475,CHEMBL96076,COc1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1OC,4.710117365111817
476,CHEMBL2086676,Cc1cc(COc2cnc(N3CCN(C(=O)OC(C)(C)C)CC3)nc2)ccn1,4.820201459485641
477,CHEMBL515839,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,4.8401060944567575
495,CHEMBL1951011,Cc1c(Oc2ccc(S(C)(=O)=O)cc2F)ncnc1OC1CCN(C(=O)OC(C)C)CC1,3.4771212547196626
496,CHEMBL277535,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,3.041392685158225
497,CHEMBL2010842,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1,3.1760912590556813
500,CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.2041199826559246
525,CHEMBL38688,c1ccc(Nc2ccccc2)cc1,5.2499317566341945
526,CHEMBL463978,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CCN(C)CC2)cs1,6.040008636013542
596,CHEMBL2178735,Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1,2.6989700043360187
597,CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,2.845098040014257
605,CHEMBL1940108,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,3.462397997898956
606,CHEMBL1743245,Cc1ccccc1/N=N/c1ccc(NC(=O)c2ccnn2C)c(C)c1,3.505149978319906
611,CHEMBL296572,COc1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,4.559906625036112
612,CHEMBL468970,Clc1ccc2c(c1Nc1ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n1)OCO2,4.489958479424835
616,CHEMBL170012,O=C(Nc1ccccc1)Nc1ccncc1,6.130011949671904
620,CHEMBL2071509,CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c1ccc(C#N)cc1,4.301029995663981
634,CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,4.9898945637187735
641,CHEMBL1688539,Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,3.8920946026904804
644,CHEMBL199110,COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,4.350248018334163
662,CHEMBL2171990,CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1,5.439963935920905
663,CHEMBL1170047,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,5.6200318951262975
664,CHEMBL2338347,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,5.6699673699085045
667,CHEMBL1835906,CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)CCO2)cc1,4.198657086954422
683,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.559906625036112
684,CHEMBL2153176,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,4.780317312140151
685,CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.3979400086720375
686,CHEMBL2023482,CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)no1,3.6232492903979003
689,CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,3.113943352306837
697,CHEMBL1480201,O=S(=O)(c1ccc(F)cc1)N1CCCN(c2nccc(C(F)(F)F)n2)CC1,2.9542425094393248
702,CHEMBL1186585,O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,4.889861721258188
709,CHEMBL549344,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,5.729974285699556
710,CHEMBL2031237,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,5.729974285699556
711,CHEMBL1587688,COc1ccc(Br)c2c1C(=O)CC2,5.880012838366771
744,CHEMBL1163767,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1,5.159867847092567
745,CHEMBL2336319,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(C)O,5.20002926655377
746,CHEMBL1835909,CCOC(=O)c1ccc(OCC2CCN(c3ccc(C)nn3)C2)cc1,5.229937685907934
747,CHEMBL367586,CN(C(=O)Cc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,5.229937685907934
748,CHEMBL254359,Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1,5.260071387985075
749,CHEMBL1399574,CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,5.279894980011638
750,CHEMBL25630,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,5.380030247967831
811,CHEMBL430407,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1,4.4996870826184034
815,CHEMBL1835912,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)nc1,4.949877704036875
820,CHEMBL1091137,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,3.0
822,CHEMBL2031224,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,4.88024177589548
823,CHEMBL2023474,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(F)ccc34)cc2OC)cn1,3.3010299956639813
824,CHEMBL578235,Cc1cc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C,3.3979400086720375
825,CHEMBL1089168,O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,3.531478917042255
828,CHEMBL233447,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,4.139879086401237
849,CHEMBL193544,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,3.1760912590556813
853,CHEMBL495201,CS(=O)(=O)N1CC2(CCN(C(=O)Nc3cnc(-c4ccccc4)cn3)CC2)c2ccccc21,2.3010299956639813
854,CHEMBL205526,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,2.3010299956639813
856,CHEMBL309573,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.845098040014257
864,CHEMBL1669158,CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.146128035678238
867,CHEMBL476518,Cc1ncc(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)n1C(C)C,5.0
868,CHEMBL1313164,Cc1nc(CSc2ccc(Cl)cc2)cc(N2CCOCC2)n1,5.030194785356751
869,CHEMBL1485846,Oc1nc(-c2ccccc2)c(-c2ccccc2)o1,5.030194785356751
870,CHEMBL208197,CC(C)Oc1cc(O[C@H](C)c2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,5.049992856920142
871,CHEMBL488084,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,5.130011949671904
898,CHEMBL2164690,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,4.920123326290724
899,CHEMBL399772,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N3CCOCC3)CC2)c1,4.940018155007663
900,CHEMBL179877,CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.949877704036875
901,CHEMBL2031241,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,4.9599948383284165
902,CHEMBL249982,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCC(C(=O)N3CCOCC3)CC2)c1,4.9599948383284165
903,CHEMBL212731,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,5.369957607346053
904,CHEMBL81624,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)CC3CCCC3)cc21,5.400019635065158
945,CHEMBL1778370,COC[C@H](C)Oc1cc(Oc2cccc(F)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,6.140004950619449
1006,CHEMBL1090123,CSc1nc(N)n2nc(-c3ccco3)nc2n1,5.1801258751640535
1007,CHEMBL413997,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1,5.220108088040055
1008,CHEMBL1534607,CCC(C)(C)NC(=O)Cc1ccc(C)cc1,5.380030247967831
1044,CHEMBL126519,CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,5.310055737750892
1045,CHEMBL2178943,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2)nc1C(N)=O,5.319938439980309
1046,CHEMBL386253,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCNCCO,5.340047317661393
1047,CHEMBL393717,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,5.35005409357903
1048,CHEMBL318021,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,5.3600250891893975
1049,CHEMBL443809,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,5.400019635065158
1050,CHEMBL2036742,O=C(O)Cc1cccc(-c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)c1,5.409933123331294
1094,CHEMBL461914,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)Nc1ccccc1,2.7781512503836434
1119,CHEMBL85752,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,3.361727836017593
1120,CHEMBL419716,O=C(NCc1ccc(C(=O)Nc2ccccc2O)cc1)OCc1cccnc1,3.5440680443502757
1121,CHEMBL185658,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,3.6334684555795866
1122,CHEMBL1082152,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,3.6434526764861874
1123,CHEMBL2325704,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,3.662757831681574
1124,CHEMBL2036594,COc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,3.662757831681574
1125,CHEMBL264961,CNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,3.681241237375587
1130,CHEMBL180334,CN(C(=O)Cc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,5.109915863023793
1131,CHEMBL215022,O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)n[nH]1)Nc1cccc(F)c1F,5.150142161848558
1132,CHEMBL1389402,Cc1onc(CO)c1C(=O)Nc1nccs1,5.159867847092567
1140,CHEMBL2325719,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,4.980003371583746
1141,CHEMBL2336324,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1,5.019946681678842
1142,CHEMBL1944690,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,5.0700378666077555
1143,CHEMBL254165,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,5.089905111439398
1144,CHEMBL373003,Cc1c(Br)sc2nc(O)c(-c3ccccc3)c(O)c12,3.591064607026499
1151,CHEMBL496942,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,3.4771212547196626
1152,CHEMBL2036733,Cc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,3.681241237375587
1153,CHEMBL2325699,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,3.690196080028514
1161,CHEMBL304087,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,3.113943352306837
1162,CHEMBL1448393,CCOC(=O)c1ccccc1-c1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,3.146128035678238
1163,CHEMBL183843,COc1ccc(C(=O)Nc2cccc(NC(=O)c3cccc(N(C)C)c3)c2)cc1OC,3.146128035678238
1164,CHEMBL31733,COc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,3.146128035678238
1165,CHEMBL2325708,CC(C)S(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,3.1760912590556813
1166,CHEMBL403594,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.2041199826559246
1167,CHEMBL1200139,CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,3.230448921378274
1168,CHEMBL2325705,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,3.255272505103306
1169,CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,3.278753600952829
1170,CHEMBL1940259,COc1cccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,3.3010299956639813
1171,CHEMBL1865824,Cc1ccc(C(=O)C2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc1,3.322219294733919
1172,CHEMBL249927,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.342422680822206
1173,CHEMBL430503,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,3.4149733479708178
1183,CHEMBL249772,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCC(CC(=O)N3CCOCC3)CC2)c1,3.278753600952829
1184,CHEMBL471584,N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,3.505149978319906
1185,CHEMBL256668,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,3.5440680443502757
1188,CHEMBL1824369,N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1,5.560026248912893
1189,CHEMBL524165,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCOC2)CC1,5.580012112529424
1190,CHEMBL359810,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,5.610021024664145
1196,CHEMBL385049,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCC[C@@H]1CO,5.909983694939844
1197,CHEMBL1951904,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,5.9500239065233265
1198,CHEMBL1934418,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,5.9599948383284165
1216,CHEMBL357203,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](OCc1cc2c(O)nc(C)nc2cc1Br)C(=O)NO)C(C)(C)C,5.660011221289331
1217,CHEMBL1645494,CNC(=O)Cc1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,5.660011221289331
1218,CHEMBL453053,NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,5.679972694277419
1220,CHEMBL1834385,Nc1nccc(-c2ccccc2)n1,5.7599698575543075
1224,CHEMBL429682,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12,5.920018916028915
1227,CHEMBL247479,CN(C)CCOc1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,4.8401060944567575
1228,CHEMBL235789,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,4.869818207979328
1234,CHEMBL510436,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,5.119915410257991
1235,CHEMBL2036576,CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1,4.9599948383284165
1236,CHEMBL2325725,CN(C)C(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,5.0
1237,CHEMBL249771,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCC(CNC(=O)N3CCOCC3)CC2)c1,5.049992856920142
1272,CHEMBL1809070,COc1cc(N2CCN(C(=O)[C@H](C)O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.1760912590556813
1273,CHEMBL1199945,COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,3.278753600952829
1274,CHEMBL535038,COc1cc2nccc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,3.4149733479708178
1275,CHEMBL387019,COc1cc2c(NC(=O)Nc3ccccc3Cl)ncnc2cc1OCC1CCN(C)CC1,2.4771212547196626
1276,CHEMBL2325983,NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,4.489958479424835
1277,CHEMBL329493,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Br)ccc2[nH]1,4.4996870826184034
1278,CHEMBL71917,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,4.57978359661681
1279,CHEMBL471579,CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,4.589949601325708
1280,CHEMBL484555,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,4.729974285699556
1281,CHEMBL403877,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(=O)[nH]c12,4.790285164033242
1282,CHEMBL1221659,Cc1cc(N)nc(CCNC(=O)c2ccc(C#N)cc2)c1,4.810232517995084
1283,CHEMBL172450,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,4.859738566197147
1296,CHEMBL256725,COc1cc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc(OC)c1OC,3.7323937598229686
1297,CHEMBL455429,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,3.7781512503836434
1298,CHEMBL1163680,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cc(F)cc(F)c2)CC1,3.7781512503836434
1299,CHEMBL2177155,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,3.792391689498254
1300,CHEMBL413742,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,3.8129133566428557
1301,CHEMBL2086681,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,3.838849090737255
1302,CHEMBL574238,CCCCCCCCc1ccc(NC(=O)[C@H]2NCC[C@@H]2O)cc1,3.838849090737255
1303,CHEMBL1080479,Cc1cc(NC(=O)Nc2cccc(-c3ncn(C)c3-c3cc4c(N)ncnc4s3)c2)on1,3.8573324964312685
1304,CHEMBL1975242,O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1,3.8692317197309762
1305,CHEMBL280713,O=C(O)c1ccccc1Cn1nnc(-c2cccc(OCc3ccc4ccccc4n3)c2)n1,3.8920946026904804
1306,CHEMBL1163569,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,3.8920946026904804
1307,CHEMBL454616,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1,3.8976270912904414
1308,CHEMBL303646,O=C(N1CCC(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,3.9395192526186187
1309,CHEMBL2010830,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,3.949390006644913
1310,CHEMBL1809196,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,3.949390006644913
