SMILES,Standard Value,dset,group,fold,fingerprint,molbert,molformer,physchem
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,2.1760912590556813,train,random,0,,,,
CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,2.1760912590556813,train,random,0,,,,
CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,1.848025219903875,train,random,0,,,,
CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)CC1,1.6980996735478682,train,random,0,,,,
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.3710678622717365,train,random,0,,,,
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.8903786003647868,train,random,0,,,,
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1.0098756337121602,train,random,0,,,,
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.4771212547196624,train,random,0,,,,
CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,0.5198279937757188,train,random,0,,,,
CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,0.850033257689769,train,random,0,,,,
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.5299434016586693,train,random,0,,,,
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1.9207052138142189,train,random,0,,,,
CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,0.6778079184956498,train,random,0,,,,
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1.418003729562766,train,random,0,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,0.8890756251918218,train,random,0,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,0.6188089241567482,train,random,0,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,0.64271323562504,train,random,0,,,,
CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,0.7596678446896304,train,random,0,,,,
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.819991789415936,train,random,0,,,,
CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,1.1150895320208078,train,random,0,,,,
CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,1.827942183600248,train,random,0,,,,
CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,1.1303695099552056,train,random,0,,,,
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.7819184593322723,train,random,0,,,,
CC(C)(N)C(=O)N[C@H](COCc1ccc(F)cc1F)C(=O)N1CCC2=NN(CC(F)(F)F)C(=O)[C@]2(Cc2ccccn2)C1,1.190051417759206,train,random,0,,,,
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,1.1598678470925667,train,random,0,,,,
CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,0.5787283840671128,train,random,0,,,,
CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,1.8762547003944208,train,random,0,,,,
CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,1.9049958399908875,train,random,0,,,,
CC(C)CCOc1ccc(N)cc1,1.943061979060717,train,random,0,,,,
CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,1.9650136390535364,train,random,0,,,,
CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,2.1760912590556813,train,random,0,,,,
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,1.1300119496719043,train,random,0,,,,
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,1.3100557377508917,train,random,0,,,,
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2F)nc2nc(N)sc12,1.4899584794248346,train,random,0,,,,
CC(C)C[C@H](N)C(=O)NC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,0.4771212547196624,train,random,0,,,,
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.4771212547196624,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,2.1760912590556813,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,1.4313637641589874,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,1.591064607026499,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,1.4771212547196624,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,0.8241258339165489,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,0.8450980400142568,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,1.5185139398778875,train,random,0,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,1.146128035678238,train,random,0,,,,
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,1.8530173303571755,train,random,0,,,,
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,1.4499409887733377,train,random,0,,,,
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,1.069076913681135,train,random,0,,,,
CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1,0.4771212547196624,train,random,0,,,,
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.6778079184956498,train,random,0,,,,
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.4000196350651586,train,random,0,,,,
CC(C)NCC(O)COc1cccc2[nH]ccc12,1.5281665174755807,train,random,0,,,,
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,0.4771212547196624,train,random,0,,,,
CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,2.168039654718834,train,random,0,,,,
CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,1.9400181550076632,train,random,0,,,,
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,2.1760912590556813,train,random,0,,,,
CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,1.1599692199901543,train,random,0,,,,
CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,1.0799044676667209,train,random,0,,,,
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.369957607346053,train,random,0,,,,
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.240089738012565,train,random,0,,,,
CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,2.069999934779113,train,random,0,,,,
CC(C)c1ccc(Sc2cnc(O)c(C(=O)NCc3ccccc3)c2)cc1,1.833024869240258,train,random,0,,,,
CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,0.4771212547196624,train,random,0,,,,
CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,1.2899425362618766,train,random,0,,,,
CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,0.4771212547196624,train,random,0,,,,
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.6988831280632251,train,random,0,,,,
CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,0.7781512503836436,train,random,0,,,,
CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,1.4051366618122634,train,random,0,,,,
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.3899401984055586,train,random,0,,,,
CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,1.484299839346786,train,random,0,,,,
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,1.7032972186988409,train,random,0,,,,
CC1(C)C(=O)Nc2ccccc21,0.4771212547196624,train,random,0,,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.4771212547196624,train,random,0,,,,
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,2.0944642418804267,train,random,0,,,,
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,1.9283946443766584,train,random,0,,,,
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,1.8750612633917,train,random,0,,,,
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0.4771212547196624,train,random,0,,,,
CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0.8122945484029046,train,random,0,,,,
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,0.8614211201842449,train,random,0,,,,
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,1.9800033715837464,train,random,0,,,,
CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,1.2631624649622166,train,random,0,,,,
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.2032700902169775,train,random,0,,,,
CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,1.57978359661681,train,random,0,,,,
CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,0.9030899869919436,train,random,0,,,,
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,0.6611096473669595,train,random,0,,,,
CC1CNC(Nc2c(Cl)cccc2Cl)=N1,0.4771212547196624,train,random,0,,,,
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.9050557451432524,train,random,0,,,,
CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,0.4984746242476905,train,random,0,,,,
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,0.8085001705604494,train,random,0,,,,
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.749968083509403,train,random,0,,,,
CCC(=O)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O,1.8940634063280408,train,random,0,,,,
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.1030417172167644,train,random,0,,,,
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1.454215699483003,train,random,0,,,,
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,2.070000903802345,train,random,0,,,,
CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.8399805576783428,train,random,0,,,,
CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.216808442074959,train,random,0,,,,
CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.5600262489128924,train,random,0,,,,
CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.9933484024538912,train,random,0,,,,
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.3261352607686925,train,random,0,,,,
CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,0.8996702747267908,train,random,0,,,,
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,1.5736835538968932,train,random,0,,,,
CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1,1.8027602617187344,train,random,0,,,,
CCC(CC)NC(=O)c1cnn(-c2ccccn2)c1NS(=O)(=O)c1ccc(C)cc1,0.737472167732694,train,random,0,,,,
CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,1.272653558232912,train,random,0,,,,
CCC(CC)NC(=O)c1cnn(Cc2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.4250166288448844,train,random,0,,,,
CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.6461280356782382,train,random,0,,,,
CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.4047798573176338,train,random,0,,,,
CCC(CCNC)Oc1cc(Cl)ccc1C#N,0.4771212547196624,train,random,0,,,,
CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,1.114921648584363,train,random,0,,,,
CCC1(C2=NCCN2)Cc2ccccc2O1,0.4771212547196624,train,random,0,,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.3654879848908996,train,random,0,,,,
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,2.042288138967165,train,random,0,,,,
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.6586136745882101,train,random,0,,,,
CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.7199938263676038,train,random,0,,,,
CCCC1CCCCC(N)=N1,0.4771212547196624,train,random,0,,,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0.4771212547196624,train,random,0,,,,
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.380211241711606,train,random,0,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0748677430973668,train,random,0,,,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.9400181550076632,train,random,0,,,,
CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,0.4771212547196624,train,random,0,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,
CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.4771212547196624,train,random,0,,,,
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,0.7403626894942439,train,random,0,,,,
CCCCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.4800069429571503,train,random,0,,,,
CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,1.9129817896365389,train,random,0,,,,
CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.1760912590556813,train,random,0,,,,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.8067533926579696,train,random,0,,,,
CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,0.4771212547196624,train,random,0,,,,
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1.3810240208549749,train,random,0,,,,
CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,0.7781512503836436,train,random,0,,,,
CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1,0.4771212547196624,train,random,0,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,0.4771212547196624,train,random,0,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.7781512503836436,train,random,0,,,,
CCCCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccco1,2.1760912590556813,train,random,0,,,,
CCCN(CCC)CCc1ccc(O)c(NC(C)=O)c1,1.5563025007672873,train,random,0,,,,
CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.102737518370445,train,random,0,,,,
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,1.7323937598229686,train,random,0,,,,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1.190051417759206,train,random,0,,,,
CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,1.105704893862345,train,random,0,,,,
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1.5800121125294244,train,random,0,,,,
CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,0.7335079092192177,train,random,0,,,,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.8202014594856403,train,random,0,,,,
CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,1.2299376859079338,train,random,0,,,,
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.519999495931058,train,random,0,,,,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,0.4771212547196624,train,random,0,,,,
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,1.6600242014877469,train,random,0,,,,
CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,1.535023959973317,train,random,0,,,,
CCCc1cc(=O)[nH]c(=S)[nH]1,0.4771212547196624,train,random,0,,,,
CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.3100557377508917,train,random,0,,,,
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.5385021633966751,train,random,0,,,,
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.838737866391268,train,random,0,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,2.1760912590556813,train,random,0,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,1.3222192947339193,train,random,0,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,1.420450859106068,train,random,0,,,,
